time,ultrasonic,pressure
27700518,113.74,1023.00
27704853,113.83,1023.00
27710559,113.73,1023.00
27719054,113.75,1022.00
27726145,113.83,1023.00
27733255,113.64,1023.00
27740363,113.85,1023.00
27746051,113.64,1023.00
27752458,113.78,1023.00
27758197,113.68,1023.00
27763931,113.72,1022.00
27768266,113.77,1023.00
27773275,113.92,1023.00
27780349,113.86,1022.00
27783984,113.69,1022.00
27791794,113.87,1023.00
27795240,113.92,1023.00
27803743,113.64,1023.00
27809482,113.79,1023.00
27814519,113.67,1023.00
27819598,113.87,1023.00
27828762,113.86,1023.00
27835837,113.70,1023.00
27842260,113.69,1023.00
27847999,113.70,1023.00
27855091,113.76,1023.00
27861515,113.67,1022.00
27867231,113.59,1023.00
27872970,113.66,1023.00
27880045,113.82,1022.00
27887855,113.79,1023.00
27894262,113.81,1023.00
27902072,113.83,1023.00
27908486,113.74,1023.00
27915593,113.63,1023.00
27924089,113.80,1023.00
27930462,113.89,1022.00
27936201,113.85,1023.00
27938279,113.87,1023.00
27941041,113.71,1023.00
27945376,113.81,1022.00
27948138,113.95,1023.00
27953861,114.00,1022.00
27960275,113.91,1023.00
27967412,113.82,1022.00
27971748,113.80,1023.00
27976793,113.79,1022.00
27981128,113.83,1023.00
27987552,113.85,1023.00
27992572,113.86,1022.00
27999716,113.88,1023.00
28006824,113.88,1023.00
28011845,113.74,1023.00
28018959,113.86,1022.00
28022593,113.85,1022.00
28025355,113.93,1023.00
28030375,113.83,1022.00
28038905,114.01,1023.00
28045346,113.86,1022.00
28049699,114.03,1023.00
28056792,113.92,1023.00
28062496,113.92,1023.00
28065270,114.10,1023.00
28073064,114.00,1022.00
28082928,113.79,1023.00
28089335,113.75,1023.00
28099937,113.97,1022.00
28107029,113.95,1023.00
28109106,113.91,1023.00
28116222,113.87,1023.00
28124033,113.96,1022.00
28126982,113.76,1023.00
28132728,114.00,1023.00
28136363,114.07,1023.00
28142792,113.89,1023.00
28147847,113.81,1023.00
28154271,113.91,1021.00
28155646,113.88,1023.00
28157724,113.79,1022.00
28160497,113.95,1023.00
28164629,113.97,1023.00
28170351,113.84,1023.00
28173798,113.92,1022.00
28176747,113.88,1022.00
28181066,114.07,1023.00
28187473,113.86,1023.00
28190920,114.06,1023.00
28197310,113.83,1023.00
28203033,113.93,1023.00
28206344,114.07,1023.00
28212049,113.84,1023.00
28219142,114.11,1023.00
28221716,91.08,1022.00
28226753,114.06,1022.00
28228836,113.96,1022.00
28234583,113.87,1023.00
28239631,113.91,1023.00
28245370,113.88,1023.00
28249731,114.06,1023.00
28255453,113.89,1023.00
28263230,113.78,1023.00
28265992,113.75,1023.00
28271012,113.84,1023.00
28279491,113.97,1023.00
28285225,114.06,1023.00
28287987,113.90,1023.00
28293709,113.81,1023.00
28299415,113.83,1023.00
28307243,113.93,1020.00
28310877,113.96,1023.00
28314323,113.93,1023.00
28320029,113.85,1023.00
28328525,114.04,1023.00
28334230,113.89,1023.00
28341392,114.06,1022.00
28347121,113.95,1023.00
28349865,114.00,1023.00
28353997,114.11,1023.00
28360388,113.84,1023.00
28364520,113.82,1023.00
28372331,113.88,1023.00
28378745,113.97,1021.00
28386539,114.08,1023.00
28392279,113.83,1023.00
28399405,113.97,1022.00
28401465,113.85,1023.00
28407188,113.95,1023.00
28409950,114.11,1023.00
28418463,114.05,1022.00
28423467,113.94,1023.00
28426913,114.12,1023.00
28434702,113.98,1023.00
28438834,113.99,1022.00
28445257,113.92,1023.00
28452367,113.94,1023.00
28459464,113.91,1023.00
28465889,113.97,1021.00
28472279,114.03,1022.00
28482179,113.95,1023.00
28489287,113.86,1023.00
28496379,113.99,1023.00
28504916,113.95,1023.00
28514097,114.00,1022.00
28520486,113.81,1023.00
28526192,113.89,1023.00
28535424,114.01,1023.00
28538870,113.81,1023.00
28546036,113.96,1023.00
28554526,113.95,1023.00
28557118,102.51,1023.00
28563525,114.04,1023.00
28568546,114.05,1023.00
28577042,114.05,1023.00
28579102,113.89,1023.00
28584123,113.88,1023.00
28592618,113.97,1023.00
28598345,113.97,1022.00
28606858,114.01,1023.00
28612563,114.23,1023.00
28621778,113.97,1023.00
28625055,91.12,1022.00
28633568,114.05,1023.00
28643416,113.94,1023.00
28650525,114.04,1022.00
28659723,113.99,1022.00
28668903,113.93,1023.00
28678797,114.23,1023.00
28688035,114.00,1023.00
28697918,114.05,1022.00
28705729,114.14,1023.00
28714208,114.00,1023.00
28722019,114.07,1022.00
28731918,114.16,1023.00
28736278,114.05,1022.00
28739726,114.08,1022.00
28747520,114.14,1023.00
28755987,114.19,1023.00
28758561,91.15,1023.00
28767057,114.02,1022.00
28777641,114.03,1023.00
28784751,114.22,1022.00
28796020,114.10,1023.00
28805218,114.02,1020.00
28810969,114.00,1023.00
28820149,114.10,1023.00
28828627,113.86,1023.00
28837124,114.04,1023.00
28847023,114.09,1022.00
28857608,114.09,1023.00
28867524,114.18,1022.00
28876019,114.27,1023.00
28882427,114.10,1023.00
28889536,113.91,1022.00
28900127,114.18,1022.00
28910678,114.08,1023.00
28918489,114.11,1023.00
28926283,114.08,1022.00
28935486,113.92,1023.00
28944685,114.10,1023.00
28953187,114.08,1023.00
28963063,114.05,1023.00
28972227,114.04,1023.00
28980707,114.33,1023.00
28990606,114.24,1023.00
29001875,114.07,1023.00
29008248,114.16,1023.00
29016043,114.18,1023.00
29025223,114.03,1023.00
29033719,114.20,1023.00
29038056,114.09,1023.00
29045148,114.33,1022.00
29053627,114.03,1023.00
29060737,114.17,1023.00
29070619,114.31,1023.00
29078430,114.08,1023.00
29081193,114.16,1023.00
29088303,114.04,1023.00
29096787,114.14,1023.00
29100246,114.25,1023.00
29107396,114.35,1023.00
29114506,114.30,1023.00
29120880,114.16,1023.00
29127990,114.17,1023.00
29135766,114.06,1023.00
29144947,114.22,1023.00
29153434,114.34,1023.00
29155512,114.26,1023.00
29164008,114.28,1023.00
29173188,114.39,1023.00
29179596,114.29,1023.00
29186723,114.24,1023.00
29190170,114.27,1023.00
29195877,114.34,1023.00
29204373,114.36,1023.00
29211483,114.13,1023.00
29219961,114.31,1023.00
29226380,114.21,1023.00
29233489,114.17,1022.00
29239252,114.32,1020.00
29246379,114.14,1023.00
29255542,114.06,1023.00
29262635,114.27,1023.00
29271131,114.18,1023.00
29277555,114.05,1023.00
29284665,114.16,1023.00
29291063,114.18,1022.00
29298155,114.16,1023.00
29305248,114.37,1023.00
29313743,114.15,1022.00
29318782,114.33,1023.00
29321544,114.39,1023.00
29327977,114.38,1023.00
29338527,114.41,1023.00
29347051,114.17,1023.00
29354178,114.21,1023.00
29362674,114.27,1022.00
29369784,114.34,1023.00
29377579,114.33,1023.00
29387499,114.34,1023.00
29393907,114.34,1022.00
29395985,114.40,1023.00
29403095,114.31,1023.00
29408115,114.28,1023.00
29415242,114.51,1023.00
29419579,114.24,1023.00
29426689,114.44,1023.00
29433114,114.34,1022.00
29442260,114.41,1023.00
29446598,114.39,1022.00
29451653,114.36,1023.00
29453731,114.27,1023.00
29461561,114.31,1023.00
29468636,114.26,1022.00
29477851,114.28,1023.00
29484960,114.29,1023.00
29494843,114.26,1023.00
29504024,114.32,1023.00
29509069,114.31,1023.00
29515478,114.30,1022.00
29524698,114.22,1023.00
29530421,114.22,1022.00
29538232,114.27,1023.00
29543270,114.13,1023.00
29550397,114.07,1023.00
29558192,114.26,1023.00
29561638,114.21,1022.00
29570135,114.39,1023.00
29578631,114.16,1023.00
29586453,114.20,1023.00
29593596,114.29,1023.00
29600005,114.20,1022.00
29609220,114.35,1023.00
29618417,114.19,1023.00
29624825,114.14,1023.00
29631267,114.19,1023.00
29639781,114.38,1023.00
29646188,114.45,1023.00
29651918,114.33,1023.00
29661100,114.22,1023.00
29669602,114.38,1023.00
29675325,114.38,1023.00
29680363,114.45,1023.00
29686086,114.32,1023.00
29692534,114.39,1022.00
29699644,114.33,1023.00
29709555,114.36,1022.00
29717366,114.42,1022.00
29723757,114.39,1023.00
29730884,114.22,1022.00
29735906,114.42,1023.00
29743015,114.34,1023.00
29750141,114.45,1023.00
29756567,114.47,1023.00
29765731,114.34,1021.00
29772840,114.42,1023.00
29779950,114.21,1023.00
29786375,114.32,1023.00
29794152,114.44,1020.00
29802614,114.35,1023.00
29813884,114.33,1023.00
29815278,114.45,1023.00
29826531,114.35,1023.00
29834326,114.35,1023.00
29839382,114.45,1023.00
29846492,114.48,1022.00
29854252,114.33,1023.00
29864135,114.37,1023.00
29871895,114.49,1023.00
29879690,114.37,1023.00
29888193,114.38,1023.00
29896022,114.54,1023.00
29901745,114.38,1023.00
29908153,114.29,1023.00
29913157,114.51,1023.00
29919565,114.33,1022.00
29928713,114.39,1023.00
29935121,114.48,1023.00
29942881,114.37,1023.00
29950709,114.31,1023.00
29957134,114.38,1023.00
29964929,114.47,1023.00
29972056,114.59,1023.00
29979815,114.40,1022.00
29989698,114.39,1023.00
29998879,114.36,1023.00
30008779,114.28,1023.00
30016557,114.39,1023.00
30023649,114.47,1023.00
30025710,114.52,1023.00
30031458,114.39,1021.00
30039937,114.37,1023.00
30046345,114.45,1022.00
30052753,114.23,1022.00
30059829,114.25,1022.00
30066904,114.32,1023.00
30071967,114.52,1023.00
30078358,114.30,1023.00
30086872,114.30,1021.00
30096063,114.50,1023.00
30105262,114.34,1023.00
30115829,114.51,1023.00
30122945,114.49,1022.00
30129370,114.35,1022.00
30136445,114.55,1022.00
30144924,114.55,1023.00
30153404,114.41,1023.00
30159828,114.36,1023.00
30167623,114.36,1022.00
30173330,114.64,1023.00
30179755,114.44,1023.00
30185478,114.38,1023.00
30190517,114.41,1023.00
30199030,114.36,1023.00
30203367,114.29,1023.00
30211144,114.43,1023.00
30214814,114.44,1023.00
30221907,114.42,1023.00
30224670,114.36,1023.00
30228989,114.41,1022.00
30236083,114.53,1022.00
30241121,114.40,1022.00
30250332,114.30,1023.00
30258160,114.46,1021.00
30266656,114.46,1022.00
30273766,114.35,1023.00
30280893,114.34,1023.00
30285915,114.30,1022.00
30289362,114.41,1023.00
30296489,114.33,1023.00
30303617,114.52,1023.00
30309340,114.47,1023.00
30315747,114.39,1023.00
30320752,114.60,1023.00
30324210,114.53,1023.00
30331320,114.38,1023.00
30334084,114.65,1023.00
30339088,114.65,1023.00
30343442,114.49,1022.00
30351938,114.45,1023.00
30358346,114.48,1023.00
30364087,114.55,1023.00
30366874,114.57,1023.00
30374674,114.44,1023.00
30381801,114.33,1023.00
30388175,114.53,1023.00
30394584,114.45,1023.00
30400289,114.68,1023.00
30406003,114.64,1023.00
30413113,114.54,1022.00
30418837,114.46,1023.00
30423201,114.55,1023.00
30433085,114.45,1023.00
30437422,114.45,1023.00
30441758,114.62,1023.00
30449553,114.48,1023.00
30455995,114.49,1023.00
30459443,114.66,1023.00
30467956,114.61,1023.00
30470018,114.50,1023.00
30472079,114.65,1023.00
30479188,114.59,1023.00
30484210,114.61,1023.00
30491326,114.32,1022.00
30497734,114.48,1023.00
30504142,114.66,1023.00
30506905,114.56,1023.00
30514716,114.52,1023.00
30520441,114.45,1023.00
30522503,114.59,1023.00
30529595,114.42,1023.00
30535284,114.40,1022.00
30542377,114.45,1023.00
30550874,114.51,1023.00
30558008,114.43,1023.00
30564399,114.50,1022.00
30567161,114.65,1023.00
30573553,114.58,1023.00
30579944,114.62,1023.00
30587790,114.47,1022.00
30595585,114.44,1022.00
30601976,114.62,1023.00
30605424,114.65,1022.00
30608871,114.65,1023.00
30613196,114.49,1022.00
30616644,114.68,1023.00
30621677,114.69,1023.00
30627400,114.64,1021.00
30632439,114.47,1023.00
30639549,114.54,1023.00
30648046,114.50,1023.00
30654454,114.65,1023.00
30660880,114.68,1023.00
30666603,114.66,1023.00
30673018,114.72,1022.00
30677151,114.60,1023.00
30679897,114.66,1023.00
30684233,114.68,1023.00
30689255,114.56,1023.00
30694962,114.72,1022.00
30699356,114.65,1023.00
30704360,114.46,1022.00
30710769,114.66,1021.00
30712858,114.73,1023.00
30720675,114.55,1022.00
30725713,114.54,1023.00
30727792,114.56,1023.00
30734200,114.61,1023.00
30739923,114.68,1023.00
30742002,114.60,1023.00
30747725,114.71,1020.00
30755504,114.57,1023.00
30762613,114.45,1023.00
30770374,114.73,1023.00
30776097,114.67,1023.00
30780434,114.74,1023.00
30783197,114.76,1023.00
30785275,114.45,1023.00
30787354,114.73,1023.00
30793043,114.73,1023.00
30800845,114.63,1023.00
30807247,114.56,1023.00
30812971,114.71,1023.00
30818695,114.48,1023.00
30823031,114.55,1023.00
30828093,114.49,1023.00
30833823,114.54,1021.00
30840215,114.67,1022.00
30846606,114.61,1023.00
30849369,114.60,1023.00
30856444,114.74,1023.00
30859191,114.62,1023.00
30864914,114.67,1021.00
30871340,114.62,1023.00
30880538,114.57,1023.00
30886929,114.65,1022.00
30889693,114.58,1023.00
30897487,114.60,1023.00
30903222,114.41,1023.00
30908277,114.57,1022.00
30914703,114.71,1023.00
30923199,114.64,1022.00
30930309,114.64,1023.00
30936700,114.50,1023.00
30938077,114.67,1023.00
30941512,114.53,1023.00
30949331,114.56,1023.00
30952094,114.60,1023.00
30956432,114.68,1023.00
30962806,114.70,1022.00
30968529,114.60,1023.00
30974938,114.70,1023.00
30982072,114.67,1023.00
30987779,114.72,1023.00
30994170,114.64,1023.00
30996944,114.62,1023.00
31005441,114.73,1022.00
31010462,114.56,1023.00
31017573,114.57,1023.00
31024016,114.73,1023.00
31029774,114.71,1023.00
31034110,114.75,1023.00
31039132,114.69,1023.00
31044171,114.62,1022.00
31053352,114.69,1023.00
31056800,114.78,1023.00
31062522,114.68,1023.00
31067561,114.77,1022.00
31073971,114.70,1023.00
31078307,114.66,1022.00
31084048,114.70,1023.00
31090456,114.73,1022.00
31094818,114.70,1023.00
31101905,114.75,1023.00
31107612,114.62,1023.00
31113986,114.47,1023.00
31120429,114.64,1023.00
31129627,114.58,1023.00
31136053,114.74,1023.00
31138840,114.75,1021.00
31144581,114.83,1023.00
31150989,114.75,1023.00
31160839,114.75,1023.00
31165159,114.57,1023.00
31170197,114.68,1023.00
31174535,114.61,1023.00
31179545,114.57,1021.00
31184362,114.75,1023.00
31190085,114.74,1023.00
31194405,114.78,1023.00
31202903,114.64,1023.00
31206362,114.72,1022.00
31212085,114.65,1023.00
31215533,114.72,1023.00
31217594,114.70,1021.00
31225389,114.70,1023.00
31231797,114.56,1023.00
31236134,114.78,1023.00
31240496,114.66,1023.00
31245517,114.57,1023.00
31250539,114.72,1023.00
31256246,114.69,1023.00
31259010,114.76,1023.00
31263329,114.57,1022.00
31267666,114.81,1023.00
31276170,114.64,1023.00
31282601,114.74,1023.00
31285347,114.59,1023.00
31293153,114.65,1023.00
31298176,114.76,1022.00
31303215,114.75,1023.00
31308236,114.41,1023.00
31314644,114.65,1023.00
31317407,114.52,1022.00
31323114,114.77,1023.00
31331628,114.70,1023.00
31335965,114.73,1023.00
31341688,114.66,1023.00
31349500,114.59,1023.00
31357295,114.80,1023.00
31360059,114.83,1023.00
31368572,114.73,1023.00
31374947,114.73,1022.00
31382057,114.66,1023.00
31387805,114.74,1023.00
31394898,114.71,1023.00
31403406,114.74,1023.00
31410555,114.64,1023.00
31413319,114.56,1023.00
31419710,114.62,1023.00
31424732,114.67,1023.00
31433270,114.65,1023.00
31438292,114.82,1022.00
31446789,114.71,1023.00
31455987,114.78,1023.00
31461729,114.84,1023.00
31470226,114.85,1022.00
31478021,114.65,1022.00
31483042,114.86,1023.00
31488081,114.69,1023.00
31493772,114.84,1023.00
31501549,114.82,1023.00
31506606,114.63,1022.00
31514412,114.66,1023.00
31524295,114.64,1023.00
31529334,114.81,1022.00
31533655,114.75,1023.00
31542139,114.61,1023.00
31550602,114.66,1021.00
31559783,114.81,1023.00
31566883,114.81,1023.00
31573309,114.84,1022.00
31579718,114.61,1023.00
31588214,114.70,1023.00
31595342,114.83,1023.00
31600364,114.73,1023.00
31607440,114.76,1023.00
31614573,114.79,1023.00
31620999,114.76,1022.00
31626038,114.79,1023.00
31633879,114.78,1023.00
31641039,114.66,1023.00
31646045,114.80,1023.00
31653857,114.85,1023.00
31660933,114.86,1023.00
31666691,114.71,1023.00
31670823,114.76,1022.00
31677933,114.76,1023.00
31685751,114.65,1023.00
31691458,114.71,1023.00
31698568,114.79,1023.00
31709119,114.74,1023.00
31718284,114.65,1023.00
31726781,114.75,1023.00
31733874,114.80,1023.00
31740967,114.73,1022.00
31748803,114.75,1023.00
31757283,114.71,1023.00
31765106,114.79,1023.00
31771515,114.71,1023.00
31780012,114.67,1022.00
31789878,114.86,1020.00
31799795,114.79,1023.00
31807632,114.64,1023.00
31814743,114.72,1023.00
31824591,114.81,1023.00
31834458,114.86,1023.00
31845060,114.78,1023.00
31850773,114.97,1022.00
31862026,114.80,1023.00
31870522,114.77,1023.00
31876914,114.77,1023.00
31878992,114.62,1023.00
31888174,114.86,1023.00
31893880,114.75,1023.00
31900283,114.75,1023.00
31908078,114.84,1023.00
31918646,114.73,1023.00
31931302,114.75,1023.00
31938396,114.68,1022.00
31947578,114.90,1023.00
31957478,114.96,1023.00
31963209,114.87,1022.00
31972390,114.79,1023.00
31981589,114.81,1023.00
31990069,114.68,1023.00
31998566,114.74,1023.00
32005677,114.69,1023.00
32015577,114.79,1023.00
32020645,114.84,1022.00
32029160,114.85,1023.00
32036270,114.71,1023.00
32042689,114.69,1022.00
32048413,114.82,1023.00
32052751,114.70,1023.00
32059844,114.77,1023.00
32069710,114.64,1022.00
32078190,114.87,1023.00
32087371,114.78,1023.00
32095201,114.84,1023.00
32103013,114.75,1022.00
32108737,114.72,1022.00
32112167,114.74,1023.00
32120631,114.81,1023.00
32128425,114.85,1023.00
32133448,114.80,1023.00
32138470,114.70,1022.00
32141233,114.92,1022.00
32144004,114.82,1023.00
32151102,114.69,1023.00
32158908,114.83,1023.00
32161672,114.90,1023.00
32170151,114.85,1023.00
32177262,114.94,1023.00
32185040,114.80,1022.00
32191490,114.80,1023.00
32196529,114.74,1023.00
32203639,114.88,1023.00
32210766,114.64,1023.00
32217192,114.75,1022.00
32219956,114.94,1022.00
32225680,114.69,1023.00
32232088,114.84,1023.00
32240603,114.91,1022.00
32246993,114.96,1023.00
32254104,114.79,1023.00
32257552,114.63,1022.00
32263961,114.83,1022.00
32270346,114.67,1023.00
32276755,114.89,1023.00
32283853,114.93,1023.00
32290964,114.81,1022.00
32293728,114.94,1023.00
32302208,114.77,1023.00
32307254,114.98,1023.00
32313646,114.91,1023.00
32322108,114.70,1023.00
32328517,114.87,1022.00
32334943,114.88,1023.00
32340649,114.87,1023.00
32344097,114.93,1023.00
32349144,114.83,1022.00
32356219,114.78,1023.00
32362629,114.79,1020.00
32366966,114.77,1023.00
32376159,114.73,1023.00
32378921,114.75,1023.00
32385331,114.65,1023.00
32390352,114.80,1022.00
32397463,114.93,1023.00
32403860,114.79,1023.00
32410286,114.78,1023.00
32417396,114.98,1023.00
32421716,114.77,1022.00
32428827,114.71,1022.00
32431590,114.84,1022.00
32436612,114.81,1023.00
32444390,114.67,1021.00
32449429,114.78,1023.00
32458645,114.88,1023.00
32461415,114.79,1023.00
32464863,114.84,1023.00
32468527,114.75,1022.00
32474936,114.86,1023.00
32477014,114.75,1022.00
32482054,114.84,1023.00
32485501,114.96,1023.00
32493338,114.99,1023.00
32499045,114.75,1023.00
32504768,114.89,1023.00
32508421,114.73,1022.00
32513466,114.84,1022.00
32516229,114.71,1023.00
32521269,114.92,1023.00
32528413,114.86,1022.00
32533417,114.79,1023.00
32535496,114.99,1023.00
32538260,115.02,1023.00
32542580,114.69,1022.00
32546028,114.88,1023.00
32552448,114.90,1022.00
32558189,114.97,1022.00
32561637,114.93,1022.00
32567361,114.91,1023.00
32573085,114.92,1023.00
32580897,114.84,1023.00
32586662,114.87,1023.00
32593772,114.88,1023.00
32599496,114.75,1023.00
32605220,114.80,1023.00
32612314,114.95,1022.00
32618027,114.63,1023.00
32623732,114.75,1023.00
32628813,114.87,1023.00
32630892,114.71,1022.00
32637985,115.00,1023.00
32640063,114.82,1023.00
32644445,114.89,1023.00
32650151,114.95,1023.00
32656561,114.91,1023.00
32662969,114.79,1023.00
32670747,114.99,1023.00
32677156,114.98,1022.00
32679919,114.76,1023.00
32686295,114.79,1022.00
32693404,115.00,1023.00
32695467,114.92,1023.00
32699804,114.97,1023.00
32701180,114.82,1023.00
32703242,114.95,1023.00
32708282,114.90,1022.00
32711045,115.03,1022.00
32716781,114.90,1023.00
32723927,115.13,1023.00
32726888,114.96,1023.00
32736087,114.96,1023.00
32743924,114.90,1023.00
32750350,115.03,1023.00
32752429,114.79,1023.00
32756766,114.87,1023.00
32759513,114.88,1023.00
32765237,115.01,1023.00
32770258,114.96,1023.00
32775281,114.95,1023.00
32781707,114.94,1022.00
32789519,115.01,1022.00
32796612,114.84,1023.00
32800061,115.04,1023.00
32805100,114.87,1022.00
32810824,114.97,1023.00
32817935,114.94,1023.00
32825781,114.93,1023.00
32834294,114.78,1023.00
32840018,114.84,1023.00
32842781,114.98,1023.00
32847787,114.84,1022.00
32849865,114.97,1023.00
32855572,114.81,1023.00
32863375,114.88,1022.00
32870486,114.89,1022.00
32874822,114.91,1022.00
32881265,114.92,1022.00
32885603,114.84,1023.00
32889964,115.02,1023.00
32897760,114.93,1023.00
32903467,114.85,1023.00
32910595,114.77,1023.00
32912656,114.86,1022.00
32917473,114.87,1022.00
32923893,114.94,1023.00
32930301,114.82,1022.00
32938765,114.98,1022.00
32944454,114.90,1022.00
32950852,114.78,1023.00
32955172,114.93,1023.00
32957918,114.97,1021.00
32962255,114.79,1023.00
32968681,114.88,1023.00
32974405,114.88,1022.00
32980814,114.71,1023.00
32986521,114.89,1023.00
32991543,115.06,1023.00
32997935,114.91,1023.00
33004344,114.94,1022.00
33008705,114.91,1023.00
33015097,115.00,1021.00
33022241,114.94,1023.00
33025015,114.80,1023.00
33030723,114.77,1022.00
33032825,114.84,1023.00
33041289,114.88,1023.00
33046345,114.96,1022.00
33053456,114.97,1022.00
33058518,114.90,1023.00
33062170,114.74,1023.00
33069982,115.01,1022.00
33075022,114.91,1022.00
33082133,114.90,1023.00
33086471,115.06,1023.00
33090808,114.87,1023.00
33096515,115.07,1022.00
33102256,115.01,1023.00
33109366,114.91,1023.00
33115758,115.01,1023.00
33120107,114.94,1022.00
33125146,114.91,1023.00
33128097,115.01,1023.00
33133821,115.00,1022.00
33136584,114.97,1023.00
33142308,114.98,1023.00
33148759,115.05,1022.00
33153096,114.66,1023.00
33160223,114.96,1023.00
33165263,114.81,1022.00
33173098,114.92,1023.00
33178144,115.04,1023.00
33183835,114.98,1023.00
33188172,114.94,1023.00
33193879,114.89,1022.00
33200972,114.86,1022.00
33208768,115.11,1023.00
33218662,114.99,1022.00
33221272,115.06,1023.00
33228383,114.99,1023.00
33234123,114.94,1023.00
33235501,114.78,1023.00
33239136,114.98,1023.00
33248352,115.08,1023.00
33253374,114.94,1023.00
33259784,114.87,1023.00
33265507,114.84,1022.00
33268956,114.90,1022.00
33272403,114.81,1023.00
33278829,114.95,1023.00
33286681,114.92,1023.00
33291703,115.07,1022.00
33298803,115.03,1023.00
33304527,115.08,1023.00
33310937,114.86,1023.00
33315987,115.07,1023.00
33321729,115.05,1023.00
33327442,114.96,1023.00
33330874,115.05,1021.00
33336563,115.10,1023.00
33344376,114.95,1023.00
33348730,115.02,1023.00
33356544,114.97,1022.00
33360881,115.00,1023.00
33364329,114.86,1023.00
33370036,114.94,1023.00
33375057,115.10,1023.00
33382887,115.17,1023.00
33389296,114.96,1023.00
33395037,115.04,1022.00
33401463,114.89,1022.00
33404224,114.93,1022.00
33406303,115.03,1023.00
33412037,115.04,1023.00
33421219,115.12,1023.00
33429734,115.07,1022.00
33436845,115.11,1023.00
33441182,114.94,1023.00
33446262,115.03,1023.00
33449711,114.98,1023.00
33456119,115.12,1022.00
33462529,115.16,1023.00
33466182,115.07,1023.00
33471228,114.97,1023.00
33479726,114.97,1023.00
33486819,114.97,1023.00
33493929,115.13,1022.00
33504533,115.01,1023.00
33510976,115.15,1023.00
33518052,115.01,1023.00
33525874,115.04,1022.00
33527971,115.00,1022.00
33533712,115.07,1023.00
33541525,115.04,1023.00
33545880,115.05,1023.00
33552973,115.05,1023.00
33559365,114.94,1023.00
33567161,115.09,1023.00
33575607,115.05,1023.00
33583385,115.09,1023.00
33588407,114.97,1023.00
33597589,115.19,1023.00
33604717,115.12,1023.00
33610459,115.14,1023.00
33615539,115.04,1023.00
33624037,115.10,1021.00
33632551,115.13,1023.00
33640312,114.94,1023.00
33646030,114.87,1023.00
33653166,115.11,1022.00
33660961,115.04,1023.00
33668773,115.12,1022.00
33676592,115.03,1022.00
33682316,115.11,1022.00
33684377,115.09,1023.00
33691489,115.20,1023.00
33696510,115.00,1023.00
33704991,115.12,1023.00
33710014,115.09,1023.00
33715036,114.89,1023.00
33722831,115.08,1023.00
33729257,115.00,1023.00
33737755,115.08,1023.00
33742759,114.89,1022.00
33749854,115.08,1023.00
33756257,115.01,1023.00
33764051,115.08,1023.00
33772532,115.20,1023.00
33778975,115.02,1021.00
33786754,114.77,1023.00
33793238,115.19,1023.00
33802420,115.00,1023.00
33807448,114.98,1023.00
33815243,115.09,1023.00
33820933,115.11,1023.00
33828068,114.94,1023.00
33834460,115.08,1023.00
33842273,115.05,1023.00
33847981,115.07,1023.00
33854389,115.18,1023.00
33857838,115.18,1022.00
33864931,115.10,1022.00
33871351,114.99,1022.00
33877761,115.07,1023.00
33885573,115.16,1022.00
33894070,115.13,1022.00
33901865,115.12,1023.00
33908994,115.14,1023.00
33914016,115.08,1022.00
33923232,115.07,1022.00
33931027,115.09,1023.00
33933106,114.97,1023.00
33940216,114.98,1023.00
33942986,115.05,1023.00
33950765,115.22,1023.00
33954212,115.00,1023.00
33963436,115.13,1023.00
33969143,115.16,1023.00
33975535,115.03,1023.00
33984015,115.10,1022.00
33989750,115.02,1022.00
33996903,115.13,1023.00
34004031,115.02,1022.00
34009054,115.01,1023.00
34011816,115.22,1023.00
34019647,115.14,1023.00
34023095,115.17,1021.00
34032277,114.92,1023.00
34039389,115.16,1023.00
34046516,115.15,1023.00
34054311,115.13,1023.00
34060738,115.12,1023.00
34067883,115.12,1023.00
34074999,115.01,1023.00
34081409,115.09,1022.00
34086430,115.02,1023.00
34093542,115.14,1023.00
34099277,114.97,1023.00
34103410,115.16,1023.00
34106858,115.23,1023.00
34109604,115.04,1023.00
34115312,115.09,1023.00
34121729,115.22,1023.00
34125176,115.17,1022.00
34132253,114.97,1023.00
34138645,115.12,1023.00
34145773,115.04,1023.00
34149931,114.97,1023.00
34154970,115.14,1023.00
34163484,115.17,1023.00
34171999,115.02,1023.00
34177004,115.10,1023.00
34184766,115.09,1022.00
34189805,115.16,1023.00
34198301,115.17,1023.00
34205406,114.97,1022.00
34213201,115.20,1023.00
34216633,114.84,1023.00
34223726,114.98,1023.00
34232891,115.12,1023.00
34240003,115.03,1023.00
34245709,115.10,1023.00
34256262,115.11,1022.00
34262671,115.07,1023.00
34269096,115.11,1023.00
34278313,115.10,1023.00
34284705,115.18,1023.00
34288154,115.16,1022.00
34293902,115.16,1022.00
34301681,115.24,1023.00
34310863,115.11,1023.00
34317273,115.16,1023.00
34322295,115.10,1022.00
34330136,115.12,1023.00
34335873,115.16,1023.00
34339150,92.23,1023.00
34341726,92.12,1022.00
34348819,115.06,1023.00
34355228,115.17,1023.00
34357118,103.63,1023.00
34364229,115.22,1022.00
34371323,115.17,1021.00
34378469,115.11,1021.00
34385597,115.16,1023.00
34392708,115.14,1023.00
34399134,115.12,1023.00
34401881,115.11,1023.00
34408991,115.00,1023.00
34416803,115.10,1022.00
34424565,115.07,1023.00
34427339,115.04,1023.00
34433047,115.12,1023.00
